date,channel,sessions,revenue,transactions,bounce_rate,avg_session_seconds,financial_year,week_number
2023-04-29,Unassigned,89,738,1,0.573,104.4157,2023,4
2023-04-30,Affiliates,263,9461.95,6,0.2395,89.6464,2023,4
2023-04-30,Cross-network,1050,4840,6,0.2705,77.3343,2023,4
2023-04-30,Direct,3454,17720.7873,29,0.3289,104.1746,2023,4
2023-04-30,Display,88,326,1,0.1932,120.0227,2023,4
2023-04-30,Email,1764,299,1,0.1321,108.7829,2023,4
2023-04-30,Organic Search,5875,13958.7,24,0.2528,102.4363,2023,4
2023-04-30,Organic Shopping,47,0,0,0.1702,80.9574,2023,4
2023-04-30,Organic Social,888,0,0,0.1577,71.7342,2023,4
2023-04-30,Organic Video,1,0,0,0.0,87,2023,4
2023-04-30,Paid Search,2837,5355.9,11,0.0825,178.2429,2023,4
2023-04-30,Paid Shopping,1480,1283,6,0.3047,74.7324,2023,4
2023-04-30,Paid Social,636,0,0,0.2516,76.7862,2023,4
2023-04-30,Referral,323,1226,2,0.3344,180.1115,2023,4
2023-04-30,SMS,2,0,0,0.0,279.5,2023,4
2023-04-30,Unassigned,74,0,0,0.5946,98.7162,2023,4
2023-05-01,Affiliates,302,5647.9,7,0.2483,73.6159,2023,5
2023-05-01,Cross-network,1132,8005,8,0.2615,71.7933,2023,5
2023-05-01,Direct,3609,14021.8,28,0.3372,103.4915,2023,5
2023-05-01,Display,95,148,1,0.2842,90.3474,2023,5
2023-05-01,Email,749,1860.85,5,0.3391,92.1282,2023,5
2023-05-01,Organic Search,6314,18705.85,29,0.2411,98.9943,2023,5
2023-05-01,Organic Shopping,51,0,0,0.2353,62.6863,2023,5
2023-05-01,Organic Social,923,0,1,0.1365,76.2698,2023,5
2023-05-01,Organic Video,1,0,0,0.0,176,2023,5
2023-05-01,Paid Search,3019,18051.75,28,0.0967,165.3382,2023,5
2023-05-01,Paid Shopping,1653,12526.95,13,0.3237,80.8282,2023,5
2023-05-01,Paid Social,680,809,2,0.2456,77.2353,2023,5
2023-05-01,Referral,337,3242,3,0.3234,197.4243,2023,5
2023-05-01,SMS,1,0,0,0.0,30,2023,5
2023-05-01,Unassigned,133,0,0,0.5113,116.1654,2023,5
2023-05-02,Affiliates,207,8395.95,8,0.2657,86.5121,2023,5
2023-05-02,Cross-network,950,10710,7,0.3084,73.5168,2023,5
2023-05-02,Direct,2693,7748.9,24,0.3977,79.0795,2023,5
2023-05-02,Display,85,0,0,0.1765,114.7412,2023,5
2023-05-02,Email,266,33.95,1,0.3571,100.9962,2023,5
2023-05-02,Organic Search,4405,9890.7,21,0.2799,87.5821,2023,5
2023-05-02,Organic Shopping,49,0,0,0.2857,85.3469,2023,5
2023-05-02,Organic Social,658,0,0,0.1809,64.4574,2023,5
2023-05-02,Organic Video,0,0,0,0.0,0,2023,5
2023-05-02,Paid Search,2234,8018.0151,15,0.1603,142.6844,2023,5
2023-05-02,Paid Shopping,1268,1058.9,4,0.3249,60.3462,2023,5
2023-05-02,Paid Social,369,0,0,0.2168,89.0352,2023,5
2023-05-02,Referral,288,0.14,1,0.3264,161.566,2023,5
2023-05-02,SMS,1,0,0,1,0,2023,5
2023-05-02,Unassigned,64,1198,2,0.6406,91.2188,2023,5
2023-05-03,Affiliates,162,3323.2682,5,0.2716,81.5864,2023,5
2023-05-03,Cross-network,898,2981.8663,4,0.294,76.5379,2023,5
2023-05-03,Direct,2351,13628.8,17,0.3998,77.2186,2023,5
2023-05-03,Display,88,0,0,0.3068,44.125,2023,5
2023-05-03,Email,119,378,1,0.3866,77.7143,2023,5
2023-05-03,Organic Search,3763,12622.5709,17,0.2838,87.1836,2023,5
2023-05-03,Organic Shopping,28,0,0,0.25,82.25,2023,5
2023-05-03,Organic Social,512,759,2,0.1602,72.166,2023,5
2023-05-03,Organic Video,1,0,0,1,0,2023,5
2023-05-03,Paid Search,2101,7350.9797,16,0.1376,146.3674,2023,5
2023-05-03,Paid Shopping,1148,2522.9,7,0.3345,55.9434,2023,5
2023-05-03,Paid Social,285,0,0,0.214,86.1509,2023,5
2023-05-03,Referral,201,0,0,0.398,72.5174,2023,5
2023-05-03,SMS,0,0,0,0.0,0,2023,5
2023-05-03,Unassigned,16,0,0,0.75,47.5,2023,5
2023-05-04,Affiliates,174,3615.8,7,0.2874,99.1782,2023,5
2023-05-04,Cross-network,879,2147,3,0.3129,79.2582,2023,5
2023-05-04,Direct,2488,19058.9,16,0.4811,73.133,2023,5
2023-05-04,Display,59,0,0,0.2373,80.4068,2023,5
2023-05-04,Email,93,0,0,0.3011,73.4946,2023,5
2023-05-04,Organic Search,3539,10630.85,16,0.2792,94.5668,2023,5
2023-05-04,Organic Shopping,28,0,0,0.1429,60.1429,2023,5
2023-05-04,Organic Social,413,0,1,0.1864,66.3293,2023,5
2023-05-04,Organic Video,0,0,0,0.0,0,2023,5
2023-05-04,Paid Search,1811,4736.634,14,0.1458,150.2568,2023,5
2023-05-04,Paid Shopping,1163,60.95,1,0.3422,57.3921,2023,5
2023-05-04,Paid Social,269,0,0,0.2193,67.197,2023,5
2023-05-04,Referral,188,0,0,0.3989,112.4468,2023,5
2023-05-04,SMS,0,0,0,0.0,0,2023,5
2023-05-04,Unassigned,28,0,0,0.6786,80.1786,2023,5
2023-05-05,Affiliates,183,15743.85,10,0.2787,84.7923,2023,5
2023-05-05,Cross-network,834,1324,1,0.2866,74.3549,2023,5
2023-05-05,Direct,2072,4570.443,13,0.3967,78.7722,2023,5
2023-05-05,Display,85,0,0,0.3412,86.6235,2023,5
2023-05-05,Email,109,0,0,0.3945,69.0275,2023,5
2023-05-05,Organic Search,3283,5896.04,17,0.2641,91.3305,2023,5
2023-05-05,Organic Shopping,27,0,0,0.2222,127.6667,2023,5
2023-05-05,Organic Social,495,0,0,0.1293,62.7394,2023,5
2023-05-05,Organic Video,0,0,0,0.0,0,2023,5
2023-05-05,Paid Search,1711,8957.8,12,0.1204,162.4524,2023,5
2023-05-05,Paid Shopping,1093,1512.95,2,0.344,54.7072,2023,5
2023-05-05,Paid Social,351,0,0,0.2479,83.6268,2023,5
2023-05-05,Referral,175,743.9,3,0.2971,100.2571,2023,5
2023-05-05,SMS,0,0,0,0.0,0,2023,5
2023-05-05,Unassigned,35,0,0,0.6857,65.6857,2023,5
2023-05-06,Affiliates,177,3304,4,0.2486,131.2429,2023,5
2023-05-06,Cross-network,964,999,2,0.2573,93.9927,2023,5
2023-05-06,Direct,2326,8327.4537,17,0.3693,84.267,2023,5
2023-05-06,Display,90,0,0,0.2556,72.8,2023,5
2023-05-06,Email,85,0,0,0.3529,123.6118,2023,5
2023-05-06,Organic Search,3722,6456.85,11,0.2628,87.6703,2023,5
2023-05-06,Organic Shopping,36,0,0,0.2222,93.2222,2023,5
2023-05-06,Organic Social,547,0,0,0.1572,72.17,2023,5
2023-05-06,Organic Video,0,0,0,0.0,0,2023,5
2023-05-06,Paid Search,2227,7461.5503,16,0.1302,150.2609,2023,5
2023-05-06,Paid Shopping,1215,2203,5,0.3325,65.1391,2023,5
2023-05-06,Paid Social,464,0,0,0.2953,58.7457,2023,5
2023-05-06,Referral,162,0,0,0.3642,92.3457,2023,5
2023-05-06,SMS,1,0,0,0.0,11,2023,5
2023-05-06,Unassigned,69,0,0,0.5797,76.058,2023,5
2023-05-07,Affiliates,221,2279.9324,4,0.2353,103.9548,2023,5
2023-05-07,Cross-network,1574,5004.95,7,0.2802,69.2173,2023,5
2023-05-07,Direct,2646,5910.9,8,0.3511,90.1304,2023,5
2023-05-07,Display,82,0,0,0.2683,45.622,2023,5
2023-05-07,Email,1567,2151,2,0.1532,81.5992,2023,5
2023-05-07,Organic Search,4285,9083.9,16,0.2749,87.8569,2023,5
2023-05-07,Organic Shopping,36,0,0,0.1667,106.9444,2023,5
2023-05-07,Organic Social,556,0,0,0.1799,83.9766,2023,5
2023-05-07,Organic Video,0,0,0,0.0,0,2023,5
2023-05-07,Paid Search,2414,15994.5902,22,0.1218,159,2023,5
2023-05-07,Paid Shopping,1278,425,1,0.3013,67.8349,2023,5
2023-05-07,Paid Social,516,0,0,0.3043,57.3895,2023,5
2023-05-07,Referral,208,1754,2,0.351,71.274,2023,5
2023-05-07,SMS,0,0,0,0.0,0,2023,5
2023-05-07,Unassigned,83,0,0,0.6386,69.7229,2023,5
2023-05-08,Affiliates,331,9262,11,0.2205,103.6314,2023,6
2023-05-08,Cross-network,1531,12679.9,12,0.2554,93.9667,2023,6
2023-05-08,Direct,3264,34647.75,32,0.3438,99.2436,2023,6
2023-05-08,Display,98,0,0,0.2755,74.1429,2023,6
2023-05-08,Email,583,1024.95,2,0.2642,104.7753,2023,6
2023-05-08,Organic Search,5873,17956.6,33,0.2525,91.7553,2023,6
2023-05-08,Organic Shopping,44,0,0,0.25,54.5682,2023,6
2023-05-08,Organic Social,732,1747,2,0.1694,61.3415,2023,6
2023-05-08,Organic Video,0,0,0,0.0,0,2023,6
2023-05-08,Paid Search,3281,13895.85,21,0.1183,167.4029,2023,6
2023-05-08,Paid Shopping,1537,3870.95,5,0.3195,62.7508,2023,6
2023-05-08,Paid Social,520,0,0,0.3404,68.8596,2023,6
2023-05-08,Referral,256,1754,2,0.3047,90.7695,2023,6
2023-05-08,SMS,0,0,0,0.0,0,2023,6
2023-05-08,Unassigned,112,0,0,0.4375,53.4107,2023,6
2023-05-09,Affiliates,187,2639.85,6,0.3369,96.4439,2023,6
2023-05-09,Cross-network,903,2778.95,4,0.2569,98.5526,2023,6
2023-05-09,Direct,2240,6999.95,15,0.4103,74.6067,2023,6
2023-05-09,Display,98,0,0,0.2551,74.8878,2023,6
2023-05-09,Email,1462,871,4,0.1313,103.3003,2023,6
2023-05-09,Organic Search,3781,8734.95,15,0.2838,86.4089,2023,6
2023-05-09,Organic Shopping,69,0,0,0.3188,78.8841,2023,6
2023-05-09,Organic Social,563,0,1,0.1918,62.7353,2023,6
2023-05-09,Organic Video,0,0,0,0.0,0,2023,6
2023-05-09,Paid Search,1979,9040.95,12,0.147,150.2804,2023,6
2023-05-09,Paid Shopping,1233,226.85,3,0.3252,61.7583,2023,6
2023-05-09,Paid Social,435,0,0,0.3034,65.5954,2023,6
2023-05-09,Referral,229,1993,2,0.3712,104.7773,2023,6
2023-05-09,SMS,1,0,0,1,0,2023,6
2023-05-09,Unassigned,51,0,0,0.5686,59.0784,2023,6
2023-05-10,Affiliates,157,0,0,0.2484,73.7134,2023,6
2023-05-10,Cross-network,822,1248,3,0.2555,101.365,2023,6
2023-05-10,Direct,2308,7405.6036,11,0.4454,73.1655,2023,6
2023-05-10,Display,108,529,1,0.2778,81.1111,2023,6
2023-05-10,Email,764,588.95,1,0.2984,88.0838,2023,6
2023-05-10,Organic Search,3530,9176.9,17,0.2595,86.0105,2023,6
2023-05-10,Organic Shopping,41,0,0,0.2439,79.6341,2023,6
2023-05-10,Organic Social,530,2148,1,0.1509,63.0377,2023,6
2023-05-10,Paid Search,1915,5079,18,0.1504,138.7567,2023,6
2023-05-10,Paid Shopping,1175,2721.95,6,0.3183,65.537,2023,6
2023-05-10,Paid Social,450,0,0,0.3333,52.4644,2023,6
2023-05-10,Referral,163,0,0,0.3558,77.0613,2023,6
2023-05-10,SMS,0,0,0,0.0,0,2023,6
2023-05-10,Unassigned,37,0,0,0.4595,98.1622,2023,6
2023-05-11,Affiliates,151,577,2,0.1987,99.0464,2023,6
2023-05-11,Cross-network,813,6329.95,7,0.2768,84.92,2023,6
2023-05-11,Direct,2008,5465.95,9,0.4109,74.6723,2023,6
2023-05-11,Display,66,0,0,0.2879,77.5909,2023,6
2023-05-11,Email,183,1412,2,0.3333,83.5027,2023,6
2023-05-11,Organic Search,3477,4459.9575,12,0.2816,89.1662,2023,6
2023-05-11,Organic Shopping,30,0,0,0.2333,99.5,2023,6
2023-05-11,Organic Social,505,1775,3,0.1861,66.804,2023,6
2023-05-11,Paid Search,1754,10138.9,15,0.1385,150.1391,2023,6
2023-05-11,Paid Shopping,1227,3402.95,4,0.3162,64.5542,2023,6
2023-05-11,Paid Social,385,0,0,0.2909,65.9195,2023,6
2023-05-11,Referral,165,0,1,0.297,109.3515,2023,6
2023-05-11,SMS,0,0,0,0.0,0,2023,6
2023-05-11,Unassigned,22,0,0,0.7727,196.5,2023,6
2023-05-12,Affiliates,182,4176,2,0.2088,106.2802,2023,6
2023-05-12,Cross-network,902,2974,4,0.2616,95.4479,2023,6
2023-05-12,Direct,2022,1830.1639,8,0.3971,79.0865,2023,6
2023-05-12,Display,82,0,0,0.2073,56.1463,2023,6
2023-05-12,Email,115,1478,1,0.3565,82.6435,2023,6
2023-05-12,Organic Search,3429,5038.4845,12,0.2485,84.3357,2023,6
2023-05-12,Organic Shopping,32,633.3472,1,0.2188,56.625,2023,6
2023-05-12,Organic Social,448,0,0,0.2009,67.1741,2023,6
2023-05-12,Paid Search,1750,6240.9,13,0.124,158.296,2023,6
2023-05-12,Paid Shopping,1105,947.95,4,0.3176,67.6136,2023,6
2023-05-12,Paid Social,389,0,0,0.2751,69.7224,2023,6
2023-05-12,Referral,210,0,0,0.3524,77.5048,2023,6
2023-05-12,SMS,0,0,0,0.0,0,2023,6
2023-05-12,Unassigned,38,0,0,0.5263,54.8684,2023,6
2023-05-13,Affiliates,214,1851,4,0.1963,101.4673,2023,6
2023-05-13,Cross-network,1064,3157.3332,5,0.2932,75.9474,2023,6
2023-05-13,Direct,2096,4056.95,6,0.3874,80.5382,2023,6
2023-05-13,Display,129,919,2,0.2636,77.0465,2023,6
2023-05-13,Email,95,0,0,0.3579,78.3789,2023,6
2023-05-13,Organic Search,3890,10366.75,23,0.2769,95.8967,2023,6
2023-05-13,Organic Shopping,40,0,0,0.325,86.925,2023,6
2023-05-13,Organic Social,502,1178,1,0.1633,61.9004,2023,6
2023-05-13,Paid Search,1913,6617.9,17,0.1349,148.7846,2023,6
2023-05-13,Paid Shopping,1228,5935.95,6,0.3151,66.066,2023,6
2023-05-13,Paid Social,398,66.95,1,0.2688,71.4095,2023,6
2023-05-13,Referral,156,5467,3,0.3205,140.9615,2023,6
2023-05-13,SMS,0,0,0,0.0,0,2023,6
2023-05-13,Unassigned,59,0,0,0.4915,89.7288,2023,6
2023-05-14,Affiliates,211,6892.0968,6,0.2322,115,2023,6
2023-05-14,Cross-network,1184,8452,6,0.2711,79.8167,2023,6
2023-05-14,Direct,2659,11897.9467,23,0.3558,87.5382,2023,6
2023-05-14,Display,100,0,0,0.22,72.7,2023,6
2023-05-14,Email,1983,1721.2497,3,0.1417,80.8916,2023,6
2023-05-14,Organic Search,4256,13943.9,22,0.2585,86.7914,2023,6
2023-05-14,Organic Shopping,49,0,0,0.2653,58.4286,2023,6
2023-05-14,Organic Social,660,0,0,0.1212,70.8394,2023,6
2023-05-14,Organic Video,1,0,0,0.0,18,2023,6
2023-05-14,Paid Search,2284,18410.85,23,0.1362,159.6883,2023,6
2023-05-14,Paid Shopping,1421,2800,3,0.3188,70.2998,2023,6
2023-05-14,Paid Social,439,0,0,0.3235,60.9977,2023,6
2023-05-14,Referral,170,4075,3,0.3,80.5765,2023,6
2023-05-14,SMS,0,0,0,0.0,0,2023,6
2023-05-14,Unassigned,71,2186,2,0.5352,47.4789,2023,6
2023-05-15,Affiliates,208,4927,6,0.2788,74.5337,2023,7
2023-05-15,Cross-network,936,0,0,0.281,75.4284,2023,7
2023-05-15,Direct,2189,5893.75,14,0.3988,77.736,2023,7
2023-05-15,Display,109,1978,1,0.2752,90.789,2023,7
2023-05-15,Email,535,359,3,0.3103,67.6,2023,7
2023-05-15,Organic Search,3564,4007.75,12,0.2831,81.6532,2023,7
2023-05-15,Organic Shopping,47,0,0,0.1915,60.0213,2023,7
2023-05-15,Organic Social,598,0,0,0.1706,66.4599,2023,7
2023-05-15,Organic Video,0,0,0,0.0,0,2023,7
2023-05-15,Paid Search,1817,14675.75,17,0.1414,151.6946,2023,7
2023-05-15,Paid Shopping,1146,3956.8,8,0.3255,63.1798,2023,7
2023-05-15,Paid Social,398,0,0,0.3593,50.6533,2023,7
2023-05-15,Referral,211,478,1,0.2701,94.9621,2023,7
2023-05-15,SMS,1,0,0,0.0,549,2023,7
2023-05-15,Unassigned,39,0,0,0.6667,79.1795,2023,7
2023-05-16,Affiliates,183,2853,4,0.224,94.9508,2023,7
2023-05-16,Cross-network,994,5002,5,0.2606,84.7113,2023,7
2023-05-16,Direct,2109,9530.85,14,0.441,70.9834,2023,7
2023-05-16,Display,108,141.95,1,0.2593,110.0926,2023,7
2023-05-16,Email,197,0,0,0.3756,82.3503,2023,7
2023-05-16,Organic Search,3376,9186.75,12,0.2613,84.5219,2023,7
2023-05-16,Organic Shopping,56,0,0,0.3214,59.6964,2023,7
2023-05-16,Organic Social,578,0,0,0.2561,53.2215,2023,7
2023-05-16,Organic Video,2,0,0,0.5,35,2023,7
2023-05-16,Paid Search,1735,11961.7,16,0.1545,152.1631,2023,7
2023-05-16,Paid Shopping,1105,5035.9,4,0.3095,69.162,2023,7
2023-05-16,Paid Social,376,0,0,0.3191,50.7394,2023,7
2023-05-16,Referral,190,1158,1,0.2947,105.5421,2023,7
2023-05-16,SMS,0,0,0,0.0,0,2023,7
2023-05-16,Unassigned,40,0,0,0.625,82.2,2023,7
2023-05-17,Affiliates,185,3488.9,6,0.2486,86.0324,2023,7
2023-05-17,Cross-network,849,758,3,0.2674,91.4193,2023,7
2023-05-17,Direct,2084,4909.8116,10,0.3834,87.88,2023,7
2023-05-17,Display,84,0,0,0.3095,53.0238,2023,7
2023-05-17,Email,157,459,1,0.3248,120.5796,2023,7
2023-05-17,Organic Search,3163,11685.4756,12,0.2751,81.0518,2023,7
2023-05-17,Organic Shopping,63,0,0,0.2222,72.1746,2023,7
2023-05-17,Organic Social,504,0,0,0.2321,57.8472,2023,7
2023-05-17,Organic Video,2,0,0,1,0,2023,7
2023-05-17,Paid Search,1709,4039.4922,7,0.1276,143.8092,2023,7
2023-05-17,Paid Shopping,1110,3881.4628,4,0.309,64.7099,2023,7
2023-05-17,Paid Social,397,425,2,0.3602,54.7481,2023,7
2023-05-17,Referral,193,0,0,0.3005,91.6477,2023,7
2023-05-17,SMS,0,0,0,0.0,0,2023,7
2023-05-17,Unassigned,45,251.95,1,0.7556,62.3111,2023,7
2023-05-18,Affiliates,227,2540.5415,6,0.2026,73,2023,7
2023-05-18,Cross-network,917,1298,2,0.3032,74.7394,2023,7
2023-05-18,Direct,2197,10630.2311,12,0.3641,86.127,2023,7
2023-05-18,Display,89,0,0,0.3371,88.764,2023,7
2023-05-18,Email,827,1048,1,0.1258,89.919,2023,7
2023-05-18,Organic Search,3204,7413.3684,9,0.2425,84.8536,2023,7
2023-05-18,Organic Shopping,33,0,1,0.3636,73.8485,2023,7
2023-05-18,Organic Social,484,0,0,0.2996,53.8988,2023,7
2023-05-18,Organic Video,0,0,0,0.0,0,2023,7
2023-05-18,Paid Search,1685,5187,8,0.1318,147.0908,2023,7
2023-05-18,Paid Shopping,1201,1382.95,2,0.3297,66.5004,2023,7
2023-05-18,Paid Social,346,0,0,0.2977,57.6647,2023,7
2023-05-18,Referral,205,578,1,0.2927,96.4732,2023,7
2023-05-18,SMS,1,0,0,0.0,73,2023,7
2023-05-18,Unassigned,35,0,0,0.8571,54.6,2023,7
2023-05-19,Affiliates,130,4818.1373,6,0.3308,91.4769,2023,7
2023-05-19,Cross-network,538,3748.4053,4,0.3048,77.961,2023,7
2023-05-19,Direct,1430,7651.2106,12,0.3972,89.9881,2023,7
2023-05-19,Display,61,0,0,0.2459,62.3934,2023,7
2023-05-19,Email,274,220,2,0.3577,75.5328,2023,7
2023-05-19,Organic Search,2309,1536.0824,6,0.256,89.1858,2023,7
2023-05-19,Organic Shopping,22,0,0,0.3182,29,2023,7
2023-05-19,Organic Social,218,0,0,0.1881,55.2156,2023,7
2023-05-19,Organic Video,0,0,0,0.0,0,2023,7
2023-05-19,Paid Search,1112,2912.5262,7,0.1385,154.9505,2023,7
2023-05-19,Paid Shopping,772,1476,1,0.3238,67.5181,2023,7
2023-05-19,Paid Social,232,0,0,0.2931,63.7371,2023,7
2023-05-19,Referral,133,238.95,1,0.3459,108.2932,2023,7
2023-05-19,SMS,1,0,0,1,0,2023,7
2023-05-19,Unassigned,37,2453,1,0.7838,59.2432,2023,7
2023-05-20,Affiliates,198,611.95,3,0.197,98.9394,2023,7
2023-05-20,Cross-network,1087,4282.5016,4,0.2999,65.9282,2023,7
2023-05-20,Direct,2305,15227.2365,19,0.3354,88.5453,2023,7
2023-05-20,Display,90,0,0,0.3,69.9667,2023,7
2023-05-20,Email,115,0,0,0.2783,87.4957,2023,7
2023-05-20,Organic Search,3190,9413.9,10,0.2552,84.5382,2023,7
2023-05-20,Organic Shopping,31,0,0,0.3548,63.871,2023,7
2023-05-20,Organic Social,345,0,1,0.1507,74.5971,2023,7
2023-05-20,Organic Video,0,0,0,0.0,0,2023,7
2023-05-20,Paid Search,1703,6073.75,10,0.1145,137.9178,2023,7
2023-05-20,Paid Shopping,1271,0,1,0.3218,52.9103,2023,7
2023-05-20,Paid Social,339,0,0,0.292,67.2094,2023,7
2023-05-20,Referral,162,0,0,0.284,111.1049,2023,7
2023-05-20,SMS,0,0,0,0.0,0,2023,7
2023-05-20,Unassigned,55,0,0,0.6364,68.4,2023,7
2023-05-21,Affiliates,321,6276.9,6,0.1994,106.9595,2023,7
2023-05-21,Cross-network,969,9072.8997,9,0.3013,80.323,2023,7
2023-05-21,Direct,2706,18126.9,20,0.333,81.7458,2023,7
2023-05-21,Display,77,0,0,0.2597,72.6234,2023,7
2023-05-21,Email,1596,3314,5,0.0927,91.4317,2023,7
2023-05-21,Organic Search,3797,16134.631,21,0.2518,93.4801,2023,7
2023-05-21,Organic Shopping,38,3058,1,0.3421,56.3684,2023,7
2023-05-21,Organic Social,660,0,0,0.1712,61.7515,2023,7
2023-05-21,Organic Video,0,0,0,0.0,0,2023,7
2023-05-21,Paid Search,2142,9001.9,12,0.12,142.641,2023,7
2023-05-21,Paid Shopping,1191,3529,3,0.3123,70.5071,2023,7
2023-05-21,Paid Social,445,0,0,0.3056,52.9236,2023,7
2023-05-21,Referral,187,199,2,0.3529,76.2086,2023,7
2023-05-21,SMS,0,0,0,0.0,0,2023,7
2023-05-21,Unassigned,47,0,0,0.5745,97.2553,2023,7
2023-05-22,Affiliates,267,4480.95,7,0.2509,86.5206,2023,8
2023-05-22,Cross-network,720,1086,3,0.2847,72.1528,2023,8
2023-05-22,Direct,2621,8554.75,11,0.3972,77.0164,2023,8
2023-05-22,Display,77,0,0,0.2857,60.8052,2023,8
2023-05-22,Email,542,212.95,1,0.2159,93.6255,2023,8
2023-05-22,Organic Search,3430,13766.85,15,0.2399,96.7603,2023,8
2023-05-22,Organic Shopping,48,0,0,0.3125,66.6458,2023,8
2023-05-22,Organic Social,533,124.95,2,0.1407,56.9174,2023,8
2023-05-22,Organic Video,1,0,0,0.0,123,2023,8
2023-05-22,Paid Search,1884,9302.9,11,0.1465,128.6486,2023,8
2023-05-22,Paid Shopping,1134,1332,4,0.3166,66.4683,2023,8
2023-05-22,Paid Social,391,0,0,0.3018,45.532,2023,8
2023-05-22,Referral,210,0,0,0.2857,84.1,2023,8
2023-05-22,SMS,0,0,0,0.0,0,2023,8
2023-05-22,Unassigned,27,0,0,0.6667,55.2963,2023,8
2023-05-23,Affiliates,193,2706.95,3,0.2902,66.9845,2023,8
2023-05-23,Cross-network,734,3921,3,0.3256,74.1907,2023,8
2023-05-23,Direct,2135,7334.9,7,0.3368,113.926,2023,8
2023-05-23,Display,98,0,0,0.2857,44.7143,2023,8
2023-05-23,Email,161,0,0,0.3168,101.7764,2023,8
2023-05-23,Organic Search,3316,5122.423,12,0.2494,90.4183,2023,8
2023-05-23,Organic Shopping,49,0,0,0.1429,161.3469,2023,8
2023-05-23,Organic Social,438,0,1,0.1416,75.4795,2023,8
2023-05-23,Organic Video,0,0,0,0.0,0,2023,8
2023-05-23,Paid Search,1660,12948.9,15,0.147,146.9133,2023,8
2023-05-23,Paid Shopping,1087,765.9,4,0.3082,64.0598,2023,8
2023-05-23,Paid Social,402,0,0,0.3209,54.0498,2023,8
2023-05-23,Referral,165,134.95,1,0.2545,88.2667,2023,8
2023-05-23,SMS,0,0,0,0.0,0,2023,8
2023-05-23,Unassigned,41,0,0,0.6829,91.9268,2023,8
2023-05-24,Affiliates,205,299,1,0.2293,91.7561,2023,8
2023-05-24,Cross-network,841,1602,2,0.2771,67.6445,2023,8
2023-05-24,Direct,2137,15723.9565,12,0.3575,79.7117,2023,8
2023-05-24,Display,93,0,0,0.3118,33.9032,2023,8
2023-05-24,Email,90,0,0,0.4,100.4111,2023,8
2023-05-24,Organic Search,3158,9129.75,14,0.2761,78.9041,2023,8
2023-05-24,Organic Shopping,31,0,0,0.2581,79.9032,2023,8
2023-05-24,Organic Social,310,0,0,0.1903,68.671,2023,8
2023-05-24,Organic Video,0,0,0,0.0,0,2023,8
2023-05-24,Paid Search,1726,6738.95,12,0.1448,134.4397,2023,8
2023-05-24,Paid Shopping,1242,398,1,0.3253,54.5845,2023,8
2023-05-24,Paid Social,413,0,0,0.2881,53.0024,2023,8
2023-05-24,Referral,217,0,0,0.2488,106.5991,2023,8
2023-05-24,SMS,2,0,0,0.0,52,2023,8
2023-05-24,Unassigned,50,0,0,0.4,92.66,2023,8
2023-05-25,Affiliates,197,2007,3,0.2589,83.6294,2023,8
2023-05-25,Cross-network,832,5923,3,0.262,73.1839,2023,8
2023-05-25,Direct,2283,8173.75,12,0.3548,86.2243,2023,8
2023-05-25,Display,81,0,0,0.1852,62.1605,2023,8
2023-05-25,Email,1828,5772.9,5,0.0788,102.779,2023,8
2023-05-25,Organic Search,3050,5897.7,14,0.2407,82.4105,2023,8
2023-05-25,Organic Shopping,29,0,0,0.1724,53.6552,2023,8
2023-05-25,Organic Social,432,3035,2,0.2407,55.5903,2023,8
2023-05-25,Organic Video,0,0,0,0.0,0,2023,8
2023-05-25,Paid Search,1688,6285.85,8,0.1463,135.9443,2023,8
2023-05-25,Paid Shopping,1426,2027.95,3,0.3485,57.2342,2023,8
2023-05-25,Paid Social,496,549,1,0.3004,63.9919,2023,8
2023-05-25,Referral,222,1117.95,2,0.3649,91.1216,2023,8
2023-05-25,SMS,1,0,0,0.0,47,2023,8
2023-05-25,Unassigned,84,0,0,0.3571,71.7976,2023,8
2023-05-26,Affiliates,292,9571.95,9,0.2192,79.9452,2023,8
2023-05-26,Cross-network,936,4339,3,0.3013,63.9754,2023,8
2023-05-26,Direct,2335,11112.5078,11,0.337,80.14,2023,8
2023-05-26,Display,70,399,1,0.1571,46.5,2023,8
2023-05-26,Email,499,1076.95,2,0.2485,89.6393,2023,8
2023-05-26,Organic Search,2992,10281.85,15,0.232,81.016,2023,8
2023-05-26,Organic Shopping,26,0,0,0.2308,128.1538,2023,8
2023-05-26,Organic Social,492,0,0,0.1667,47.0711,2023,8
2023-05-26,Organic Video,0,0,0,0.0,0,2023,8
2023-05-26,Paid Search,1728,7882.8,12,0.1435,136.375,2023,8
2023-05-26,Paid Shopping,1432,779.704,3,0.3254,53.0978,2023,8
2023-05-26,Paid Social,465,0,0,0.2903,54.3462,2023,8
2023-05-26,Referral,179,0,0,0.2849,125.0782,2023,8
2023-05-26,SMS,802,0,0,0.1596,96.682,2023,8
2023-05-26,Unassigned,60,0,0,0.3667,89.6833,2023,8
2023-05-27,Affiliates,220,2124.95,2,0.2545,96.9409,2023,8
2023-05-27,Cross-network,951,2417.95,3,0.2513,78.3638,2023,8
2023-05-27,Direct,2883,16378.9547,16,0.3607,79.6753,2023,8
2023-05-27,Display,91,2274,1,0.2967,66.4066,2023,8
2023-05-27,Email,176,0,0,0.2443,120.6534,2023,8
